ID_SAPS,SAPS,fecha,vacunas_tipo,vacunas_cantidad
10000,Dr. Anibal Malvido,1900-01-01,DOBLE BACTERIANA,3
10000,Dr. Anibal Malvido,1900-01-01,HPV,10
10000,Dr. Anibal Malvido,1900-01-01,NEUMOCOCICA NO CONJUGADA,4
41,Dr. Manuel Gonzalez,1900-01-01,HEPATITIS B,3
41,Dr. Manuel Gonzalez,1900-01-01,NEUMOCOCICA CONJUGADA,7
41,Dr. Manuel Gonzalez,1900-01-01,ANTI GRIPAL,29
41,Dr. Manuel Gonzalez,1900-01-01,TRIPLE VIRAL,1
41,Dr. Manuel Gonzalez,1900-01-01,MENINGOCOC.,1
41,Dr. Manuel Gonzalez,1900-01-01,HPV,2
34,Dr. Marcelino Vera,1900-01-01,NEUMOCOCICA CONJUGADA,2
34,Dr. Marcelino Vera,1900-01-01,TRIPLE VIRAL,1
34,Dr. Marcelino Vera,1900-01-01,ANTI GRIPAL,42
34,Dr. Marcelino Vera,1900-01-01,VARICELA,1
75,Dr. Mauricio Open,1900-01-01,HEPATITIS B,2
75,Dr. Mauricio Open,1900-01-01,SALK,5
75,Dr. Mauricio Open,1900-01-01,ROTAVIRUS,1
75,Dr. Mauricio Open,1900-01-01,PENTAVALENTE,6
75,Dr. Mauricio Open,1900-01-01,ANTI GRIPAL,27
75,Dr. Mauricio Open,1900-01-01,MENINGOCOC.,8
75,Dr. Mauricio Open,1900-01-01,FIEBRE AMARILLA,19
75,Dr. Mauricio Open,1900-01-01,DPT,6
75,Dr. Mauricio Open,1900-01-01,DPT (a),2
75,Dr. Mauricio Open,1900-01-01,DOBLE BACTERIANA,3
75,Dr. Mauricio Open,1900-01-01,MENINGOCOC.,7
51,Dr. Juan Chercoff,1900-01-01,PENTAVALENTE,3
51,Dr. Juan Chercoff,1900-01-01,NEUMOCOCICA CONJUGADA,10
51,Dr. Juan Chercoff,1900-01-01,ANTI GRIPAL,50
51,Dr. Juan Chercoff,1900-01-01,VARICELA,2
51,Dr. Juan Chercoff,1900-01-01,MENINGOCOC.,4
51,Dr. Juan Chercoff,1900-01-01,DPT (a),1
70,Villa Garcia,1900-01-01,HEPATITIS B,6
70,Villa Garcia,1900-01-01,SALK,15
70,Villa Garcia,1900-01-01,PENTAVALENTE,6
70,Villa Garcia,1900-01-01,TRIPLE VIRAL,14
70,Villa Garcia,1900-01-01,ANTI GRIPAL,50
70,Villa Garcia,1900-01-01,HEPATITIS A,1
70,Villa Garcia,1900-01-01,VARICELA,2
70,Villa Garcia,1900-01-01,MENINGOCOC.,14
70,Villa Garcia,1900-01-01,DPT,8
70,Villa Garcia,1900-01-01,DPT (a),10
70,Villa Garcia,1900-01-01,DOBLE BACTERIANA,8
70,Villa Garcia,1900-01-01,HPV,11
70,Villa Garcia,1900-01-01,NEUMOCOCICA NO CONJUGADA,2
71,Villa Chiquita,1900-01-01,HEPATITIS B,8
71,Villa Chiquita,1900-01-01,ROTAVIRUS,2
71,Villa Chiquita,1900-01-01,PENTAVALENTE,6
71,Villa Chiquita,1900-01-01,TRIPLE VIRAL,5
71,Villa Chiquita,1900-01-01,ANTI GRIPAL,42
71,Villa Chiquita,1900-01-01,HEPATITIS A,2
71,Villa Chiquita,1900-01-01,VARICELA,5
71,Villa Chiquita,1900-01-01,MENINGOCOC.,10
71,Villa Chiquita,1900-01-01,FIEBRE AMARILLA,4
71,Villa Chiquita,1900-01-01,DPT (a),6
71,Villa Chiquita,1900-01-01,HPV,7
71,Villa Chiquita,1900-01-01,NEUMO23,6
85,Santa Margarita,1900-01-01,SALK,4
85,Santa Margarita,1900-01-01,ROTAVIRUS,1
85,Santa Margarita,1900-01-01,PENTAVALENTE,2
85,Santa Margarita,1900-01-01,NEUMOCOCICA CONJUGADA,3
85,Santa Margarita,1900-01-01,TRIPLE VIRAL,3
85,Santa Margarita,1900-01-01,ANTI GRIPAL,30
85,Santa Margarita,1900-01-01,HEPATITIS A,2
85,Santa Margarita,1900-01-01,DPT,2
85,Santa Margarita,1900-01-01,DPT (a),3
85,Santa Margarita,1900-01-01,HPV,5
10002,Dr. Semper,1900-01-01,HEPATITIS B,6
10002,Dr. Semper,1900-01-01,PENTAVALENTE,5
10002,Dr. Semper,1900-01-01,NEUMOCOCICA CONJUGADA,4
10002,Dr. Semper,1900-01-01,TRIPLE VIRAL,7
10002,Dr. Semper,1900-01-01,ANTI GRIPAL,15
10002,Dr. Semper,1900-01-01,HEPATITIS A,1
10002,Dr. Semper,1900-01-01,VARICELA,3
10002,Dr. Semper,1900-01-01,MENINGOCOC.,3
10002,Dr. Semper,1900-01-01,DPT,2
10002,Dr. Semper,1900-01-01,DPT (a),11
10002,Dr. Semper,1900-01-01,HPV,5
62,Pujol,1900-01-01,HEPATITIS B,5
62,Pujol,1900-01-01,SALK,10
62,Pujol,1900-01-01,PENTAVALENTE,12
62,Pujol,1900-01-01,NEUMOCOCICA CONJUGADA,12
62,Pujol,1900-01-01,TRIPLE VIRAL,12
62,Pujol,1900-01-01,ANTI GRIPAL,29
62,Pujol,1900-01-01,HEPATITIS A,7
62,Pujol,1900-01-01,VARICELA,7
62,Pujol,1900-01-01,MENINGOCOC.,20
62,Pujol,1900-01-01,FIEBRE AMARILLA,9
62,Pujol,1900-01-01,DPT,4
62,Pujol,1900-01-01,DOBLE BACTERIANA,10
62,Pujol,1900-01-01,HPV,7
62,Pujol,1900-01-01,NEUMOCOCICA NO CONJUGADA,1
10001,Dr. Korimblum,1900-01-01,ROTAVIRUS,4
10001,Dr. Korimblum,1900-01-01,PENTAVALENTE,7
10001,Dr. Korimblum,1900-01-01,SABIN ORAL,8
10001,Dr. Korimblum,1900-01-01,TRIPLE VIRAL,8
10001,Dr. Korimblum,1900-01-01,ANTI GRIPAL,10
10001,Dr. Korimblum,1900-01-01,HEPATITIS B,3
10001,Dr. Korimblum,1900-01-01,VARICELA,3
10001,Dr. Korimblum,1900-01-01,MENINGOCOC.,5
10001,Dr. Korimblum,1900-01-01,DPT,4
10001,Dr. Korimblum,1900-01-01,DPT (a),3
10001,Dr. Korimblum,1900-01-01,DOBLE BACTERIANA,9
10001,Dr. Korimblum,1900-01-01,HPV,6
10001,Dr. Korimblum,1900-01-01,NEUMOCOCICA NO CONJUGADA,7
73,San Marcos,1900-01-01,SALK,17
73,San Marcos,1900-01-01,ROTAVIRUS,5
73,San Marcos,1900-01-01,NEUMOCOCICA CONJUGADA,21
73,San Marcos,1900-01-01,TRIPLE VIRAL,3
73,San Marcos,1900-01-01,ANTI GRIPAL,32
73,San Marcos,1900-01-01,HEPATITIS B,2
73,San Marcos,1900-01-01,MENINGOCOC.,7
73,San Marcos,1900-01-01,FIEBRE AMARILLA,8
73,San Marcos,1900-01-01,DPT,5
73,San Marcos,1900-01-01,DOBLE BACTERIANA,4
47,Dr. Guillermo Rawson,1900-01-01,HEPATITIS B,23
47,Dr. Guillermo Rawson,1900-01-01,SALK,32
47,Dr. Guillermo Rawson,1900-01-01,ROTAVIRUS,9
47,Dr. Guillermo Rawson,1900-01-01,PENTAVALENTE,18
47,Dr. Guillermo Rawson,1900-01-01,NEUMOCOCICA CONJUGADA,13
47,Dr. Guillermo Rawson,1900-01-01,TRIPLE VIRAL,21
47,Dr. Guillermo Rawson,1900-01-01,ANTI GRIPAL,46
47,Dr. Guillermo Rawson,1900-01-01,HEPATITIS A,4
47,Dr. Guillermo Rawson,1900-01-01,VARICELA,1
47,Dr. Guillermo Rawson,1900-01-01,MENINGOCOC.,22
47,Dr. Guillermo Rawson,1900-01-01,DPT,13
47,Dr. Guillermo Rawson,1900-01-01,DPT (a),22
47,Dr. Guillermo Rawson,1900-01-01,DOBLE BACTERIANA,33
47,Dr. Guillermo Rawson,1900-01-01,HPV,20
47,Dr. Guillermo Rawson,1900-01-01,NEUMOCOCICA NO CONJUGADA,2
69,Primera Junta,1900-01-01,HEPATITIS B,4
69,Primera Junta,1900-01-01,SALK,1
69,Primera Junta,1900-01-01,ROTAVIRUS,1
69,Primera Junta,1900-01-01,PENTAVALENTE,1
69,Primera Junta,1900-01-01,NEUMOCOCICA CONJUGADA,3
69,Primera Junta,1900-01-01,SABIN ORAL,1
69,Primera Junta,1900-01-01,TRIPLE VIRAL,20
69,Primera Junta,1900-01-01,ANTI GRIPAL,1
69,Primera Junta,1900-01-01,HEPATITIS A,4
69,Primera Junta,1900-01-01,MENINGOCOC.,3
69,Primera Junta,1900-01-01,DPT,4
69,Primera Junta,1900-01-01,DPT (a),5
69,Primera Junta,1900-01-01,DOBLE BACTERIANA,1
42,Dr. Santiago Lorenzo,1900-01-01,HEPATITIS B,6
42,Dr. Santiago Lorenzo,1900-01-01,SALK,23
42,Dr. Santiago Lorenzo,1900-01-01,ROTAVIRUS,5
42,Dr. Santiago Lorenzo,1900-01-01,PENTAVALENTE,19
42,Dr. Santiago Lorenzo,1900-01-01,NEUMOCOCICA CONJUGADA,15
42,Dr. Santiago Lorenzo,1900-01-01,TRIPLE VIRAL,20
42,Dr. Santiago Lorenzo,1900-01-01,ANTI GRIPAL,10
42,Dr. Santiago Lorenzo,1900-01-01,HEPATITIS A,8
42,Dr. Santiago Lorenzo,1900-01-01,VARICELA,10
42,Dr. Santiago Lorenzo,1900-01-01,MENINGOCOC.,24
42,Dr. Santiago Lorenzo,1900-01-01,FIEBRE AMARILLA,11
42,Dr. Santiago Lorenzo,1900-01-01,DPT,9
42,Dr. Santiago Lorenzo,1900-01-01,DPT (a),8
42,Dr. Santiago Lorenzo,1900-01-01,FIEBRE AMARILLA,12
42,Dr. Santiago Lorenzo,1900-01-01,ANTI GRIPAL,55
42,Dr. Santiago Lorenzo,1900-01-01,HPV,13
42,Dr. Santiago Lorenzo,1900-01-01,NEUMOCOCICA CONJUGADA,4
79,Quinta Ferre,1900-01-01,SALK,2
79,Quinta Ferre,1900-01-01,ROTAVIRUS,2
79,Quinta Ferre,1900-01-01,PENTAVALENTE,2
79,Quinta Ferre,1900-01-01,NEUMOCOCICA CONJUGADA,1
79,Quinta Ferre,1900-01-01,TRIPLE VIRAL,4
79,Quinta Ferre,1900-01-01,ANTI GRIPAL,3
79,Quinta Ferre,1900-01-01,HEPATITIS A,43
79,Quinta Ferre,1900-01-01,MENINGOCOC.,3
79,Quinta Ferre,1900-01-01,DPT (a),3
79,Quinta Ferre,1900-01-01,HPV,3
79,Quinta Ferre,1900-01-01,NEUMOCOCICA NO CONJUGADA,3
127,Santa Catalina,1900-01-01,HEPATITIS B,6
127,Santa Catalina,1900-01-01,SALK,11
127,Santa Catalina,1900-01-01,ROTAVIRUS,2
127,Santa Catalina,1900-01-01,PENTAVALENTE,6
127,Santa Catalina,1900-01-01,TRIPLE VIRAL,9
127,Santa Catalina,1900-01-01,ANTI GRIPAL,8
127,Santa Catalina,1900-01-01,HEPATITIS A,73
127,Santa Catalina,1900-01-01,VARICELA,1
127,Santa Catalina,1900-01-01,MENINGOCOC.,5
127,Santa Catalina,1900-01-01,FIEBRE AMARILLA,17
127,Santa Catalina,1900-01-01,DPT,6
127,Santa Catalina,1900-01-01,DPT (a),7
127,Santa Catalina,1900-01-01,DOBLE BACTERIANA,5
127,Santa Catalina,1900-01-01,HPV,6
127,Santa Catalina,1900-01-01,NEUMOCOCICA NO CONJUGADA,6
90,Sapucay,1900-01-01,HEPATITIS B,2
90,Sapucay,1900-01-01,SALK,6
90,Sapucay,1900-01-01,NEUMOCOCICA CONJUGADA,11
90,Sapucay,1900-01-01,TRIPLE VIRAL,3
90,Sapucay,1900-01-01,ANTI GRIPAL,38
90,Sapucay,1900-01-01,HEPATITIS A,3
90,Sapucay,1900-01-01,VARICELA,2
90,Sapucay,1900-01-01,MENINGOCOC.,8
90,Sapucay,1900-01-01,DPT (a),1
90,Sapucay,1900-01-01,DOBLE BACTERIANA,4
90,Sapucay,1900-01-01,NEUMOCOCICA NO CONJUGADA,11
89,Santa Marta,1900-01-01,HEPATITIS B,2
89,Santa Marta,1900-01-01,SALK,11
89,Santa Marta,1900-01-01,ROTAVIRUS,2
89,Santa Marta,1900-01-01,PENTAVALENTE,8
89,Santa Marta,1900-01-01,NEUMOCOCICA CONJUGADA,2
89,Santa Marta,1900-01-01,TRIPLE VIRAL,3
89,Santa Marta,1900-01-01,ANTI GRIPAL,10
89,Santa Marta,1900-01-01,FIEBRE AMARILLA,3
89,Santa Marta,1900-01-01,DPT (a),4
89,Santa Marta,1900-01-01,HPV,2
46,Rio Parana,1900-01-01,HEPATITIS B,2
46,Rio Parana,1900-01-01,SALK,26
46,Rio Parana,1900-01-01,ROTAVIRUS,11
46,Rio Parana,1900-01-01,PENTAVALENTE,22
46,Rio Parana,1900-01-01,NEUMOCOCICA CONJUGADA,18
46,Rio Parana,1900-01-01,TRIPLE VIRAL,15
46,Rio Parana,1900-01-01,ANTI GRIPAL,21
46,Rio Parana,1900-01-01,HEPATITIS A,5
46,Rio Parana,1900-01-01,VARICELA,8
46,Rio Parana,1900-01-01,MENINGOCOC.,17
46,Rio Parana,1900-01-01,DPT,10
46,Rio Parana,1900-01-01,DPT (a),11
46,Rio Parana,1900-01-01,DOBLE BACTERIANA,7
46,Rio Parana,1900-01-01,HPV,12
46,Rio Parana,1900-01-01,NEUMOCOCICA NO CONJUGADA,1
82,Dr. Miguel Rossi Candia,1900-01-01,HEPATITIS B,26
82,Dr. Miguel Rossi Candia,1900-01-01,SALK,23
82,Dr. Miguel Rossi Candia,1900-01-01,ROTAVIRUS,7
82,Dr. Miguel Rossi Candia,1900-01-01,PENTAVALENTE,18
82,Dr. Miguel Rossi Candia,1900-01-01,NEUMOCOCICA CONJUGADA,20
82,Dr. Miguel Rossi Candia,1900-01-01,TRIPLE VIRAL,17
82,Dr. Miguel Rossi Candia,1900-01-01,ANTI GRIPAL,10
82,Dr. Miguel Rossi Candia,1900-01-01,HEPATITIS A,8
82,Dr. Miguel Rossi Candia,1900-01-01,VARICELA,3
82,Dr. Miguel Rossi Candia,1900-01-01,MENINGOCOC.,21
82,Dr. Miguel Rossi Candia,1900-01-01,FIEBRE AMARILLA,8
82,Dr. Miguel Rossi Candia,1900-01-01,DPT,9
82,Dr. Miguel Rossi Candia,1900-01-01,DPT (a),20
82,Dr. Miguel Rossi Candia,1900-01-01,DOBLE BACTERIANA,25
82,Dr. Miguel Rossi Candia,1900-01-01,HPV,13
82,Dr. Miguel Rossi Candia,1900-01-01,NEUMOCOCICA NO CONJUGADA,12
82,Dr. Miguel Rossi Candia,1900-01-01,GRIPE A ,97
10004,Centro de distribucion de Vacunas,1900-01-01,SALK,30
10004,Centro de distribucion de Vacunas,1900-01-01,PENTAVALENTE,33
10004,Centro de distribucion de Vacunas,1900-01-01,ROTAVIRUS,9
10004,Centro de distribucion de Vacunas,1900-01-01,DPT,7
10004,Centro de distribucion de Vacunas,1900-01-01,DOBLE ADULTO,56
10004,Centro de distribucion de Vacunas,1900-01-01,TRIPLE VIRAL,12
10004,Centro de distribucion de Vacunas,1900-01-01,HEPATITIS A,2
10004,Centro de distribucion de Vacunas,1900-01-01,HEPATITIS B,47
10004,Centro de distribucion de Vacunas,1900-01-01,DPT (a),12
10004,Centro de distribucion de Vacunas,1900-01-01,ANTI AMARILLICA,6
10004,Centro de distribucion de Vacunas,1900-01-01,NEUMO 13 ,30
10004,Centro de distribucion de Vacunas,1900-01-01,NEUMO 23 ,31
10004,Centro de distribucion de Vacunas,1900-01-01,HPV,12
10004,Centro de distribucion de Vacunas,1900-01-01,ANTI GRIPAL,177
10004,Centro de distribucion de Vacunas,1900-01-01,ANTI GRIPAL PEDIATRICO ,15
10004,Centro de distribucion de Vacunas,1900-01-01,MENVEO ,29
10004,Centro de distribucion de Vacunas,1900-01-01,BEXSERRO ,3
10004,Centro de distribucion de Vacunas,1900-01-01,VARICELA,12
58,Dr. Oscar Pirchi,1900-01-01,HEPATITIS B,1
58,Dr. Oscar Pirchi,1900-01-01,SALK,19
58,Dr. Oscar Pirchi,1900-01-01,PENTAVALENTE,10
58,Dr. Oscar Pirchi,1900-01-01,NEUMOCOCICA CONJUGADA,10
58,Dr. Oscar Pirchi,1900-01-01,TRIPLE VIRAL,16
58,Dr. Oscar Pirchi,1900-01-01,ANTI GRIPAL,16
58,Dr. Oscar Pirchi,1900-01-01,HEPATITIS A,5
58,Dr. Oscar Pirchi,1900-01-01,VARICELA,3
58,Dr. Oscar Pirchi,1900-01-01,MENINGOCOC.,11
58,Dr. Oscar Pirchi,1900-01-01,FIEBRE AMARILLA,5
58,Dr. Oscar Pirchi,1900-01-01,DPT,11
58,Dr. Oscar Pirchi,1900-01-01,DPT (a),7
48,Dr. Jose de los Reyes Vidal,1900-01-01,HEPATITIS B,26
48,Dr. Jose de los Reyes Vidal,1900-01-01,SALK,23
48,Dr. Jose de los Reyes Vidal,1900-01-01,ROTAVIRUS,7
48,Dr. Jose de los Reyes Vidal,1900-01-01,PENTAVALENTE,18
48,Dr. Jose de los Reyes Vidal,1900-01-01,NEUMOCOCICA CONJUGADA,20
48,Dr. Jose de los Reyes Vidal,1900-01-01,TRIPLE VIRAL,17
48,Dr. Jose de los Reyes Vidal,1900-01-01,ANTI GRIPAL,10
48,Dr. Jose de los Reyes Vidal,1900-01-01,HEPATITIS A,8
48,Dr. Jose de los Reyes Vidal,1900-01-01,VARICELA,3
48,Dr. Jose de los Reyes Vidal,1900-01-01,MENINGOCOC.,21
48,Dr. Jose de los Reyes Vidal,1900-01-01,FIEBRE AMARILLA,8
48,Dr. Jose de los Reyes Vidal,1900-01-01,DPT,9
48,Dr. Jose de los Reyes Vidal,1900-01-01,DPT (a),20
48,Dr. Jose de los Reyes Vidal,1900-01-01,DOBLE BACTERIANA,25
48,Dr. Jose de los Reyes Vidal,1900-01-01,HPV,13
48,Dr. Jose de los Reyes Vidal,1900-01-01,NEUMOCOCICA NO CONJUGADA,12
48,Dr. Jose de los Reyes Vidal,1900-01-01,GRIPE A,97
76,Dr. Romilio Monzón,1900-01-01,SALK,11
76,Dr. Romilio Monzón,1900-01-01,ROTAVIRUS,6
76,Dr. Romilio Monzón,1900-01-01,PENTAVALENTE,17
76,Dr. Romilio Monzón,1900-01-01,NEUMOCOCICA CONJUGADA,18
76,Dr. Romilio Monzón,1900-01-01,TRIPLE VIRAL,11
76,Dr. Romilio Monzón,1900-01-01,ANTI GRIPAL,115
76,Dr. Romilio Monzón,1900-01-01,HEPATITIS A,6
76,Dr. Romilio Monzón,1900-01-01,VARICELA,5
76,Dr. Romilio Monzón,1900-01-01,MENINGOCOC.,19
76,Dr. Romilio Monzón,1900-01-01,DPT,3
76,Dr. Romilio Monzón,1900-01-01,DPT (a),12
76,Dr. Romilio Monzón,1900-01-01,DOBLE BACTERIANA,7
76,Dr. Romilio Monzón,1900-01-01,HPV,12
36,Esperanza,1900-01-01,HEPATITIS B,2
36,Esperanza,1900-01-01,SALK,22
36,Esperanza,1900-01-01,ROTAVIRUS,7
36,Esperanza,1900-01-01,PENTAVALENTE,25
36,Esperanza,1900-01-01,NEUMOCOCICA CONJUGADA,25
36,Esperanza,1900-01-01,ANTI GRIPAL,132
36,Esperanza,1900-01-01,HEPATITIS A,6
36,Esperanza,1900-01-01,VARICELA,12
36,Esperanza,1900-01-01,MENINGOCOC.,26
36,Esperanza,1900-01-01,FIEBRE AMARILLA,12
36,Esperanza,1900-01-01,DPT,5
36,Esperanza,1900-01-01,DPT (a),9
36,Esperanza,1900-01-01,HPV,17
36,Esperanza,1900-01-01,NEUMOCOCICA NO CONJUGADA,2
54,Itati,1900-01-01,HEPATITIS B,12
54,Itati,1900-01-01,SALK,19
54,Itati,1900-01-01,ROTAVIRUS,8
54,Itati,1900-01-01,PENTAVALENTE,18
54,Itati,1900-01-01,NEUMOCOCICA CONJUGADA,23
54,Itati,1900-01-01,ANTI GRIPAL,185
54,Itati,1900-01-01,HEPATITIS A,5
54,Itati,1900-01-01,VARICELA,3
54,Itati,1900-01-01,MENINGOCOC.,19
54,Itati,1900-01-01,DPT,5
54,Itati,1900-01-01,HPV,8
54,Itati,1900-01-01,DOBLE VIRAL,11
10001,Dr. Korimblum,1900-01-01,PENTAVALENTE,2
10001,Dr. Korimblum,1900-01-01,SABIN ORAL,1
10001,Dr. Korimblum,1900-01-01,TRIPLE VIRAL,2
10001,Dr. Korimblum,1900-01-01,HEPATITIS A,1
10001,Dr. Korimblum,1900-01-01,MENINGOCOC.,4
10001,Dr. Korimblum,1900-01-01,DPT,1
88,Dr. Lifschitz,1900-01-01,HEPATITIS B,4
88,Dr. Lifschitz,1900-01-01,SALK,8
88,Dr. Lifschitz,1900-01-01,ROTAVIRUS,2
88,Dr. Lifschitz,1900-01-01,PENTAVALENTE,5
88,Dr. Lifschitz,1900-01-01,NEUMOCOCICA CONJUGADA,5
88,Dr. Lifschitz,1900-01-01,TRIPLE VIRAL,8
88,Dr. Lifschitz,1900-01-01,ANTI GRIPAL,60
88,Dr. Lifschitz,1900-01-01,HEPATITIS A,1
88,Dr. Lifschitz,1900-01-01,MENINGOCOC.,7
88,Dr. Lifschitz,1900-01-01,DPT,7
88,Dr. Lifschitz,1900-01-01,DPT (a),7
88,Dr. Lifschitz,1900-01-01,DOBLE BACTERIANA,4
88,Dr. Lifschitz,1900-01-01,HPV,8
88,Dr. Lifschitz,1900-01-01,NEUMOCOCICA NO CONJUGADA,4
49,Dr. Benjamin Serrano,1900-01-01,HEPATITIS B,1
49,Dr. Benjamin Serrano,1900-01-01,PENTAVALENTE,15
49,Dr. Benjamin Serrano,1900-01-01,NEUMOCOCICA CONJUGADA,9
49,Dr. Benjamin Serrano,1900-01-01,TRIPLE VIRAL,8
49,Dr. Benjamin Serrano,1900-01-01,ANTI GRIPAL,72
49,Dr. Benjamin Serrano,1900-01-01,HEPATITIS A,4
49,Dr. Benjamin Serrano,1900-01-01,VARICELA,5
49,Dr. Benjamin Serrano,1900-01-01,MENINGOCOC.,8
49,Dr. Benjamin Serrano,1900-01-01,HPV,1
91,Dr. Pedro Blugerman,1900-01-01,HEPATITIS B,5
91,Dr. Pedro Blugerman,1900-01-01,SALK,10
91,Dr. Pedro Blugerman,1900-01-01,ROTAVIRUS,11
91,Dr. Pedro Blugerman,1900-01-01,PENTAVALENTE,9
91,Dr. Pedro Blugerman,1900-01-01,NEUMOCOCICA CONJUGADA,17
91,Dr. Pedro Blugerman,1900-01-01,TRIPLE VIRAL,19
91,Dr. Pedro Blugerman,1900-01-01,ANTI GRIPAL,158
91,Dr. Pedro Blugerman,1900-01-01,VARICELA,7
91,Dr. Pedro Blugerman,1900-01-01,MENINGOCOC.,5
91,Dr. Pedro Blugerman,1900-01-01,FIEBRE AMARILLA,15
91,Dr. Pedro Blugerman,1900-01-01,DPT,7
91,Dr. Pedro Blugerman,1900-01-01,DPT (a),11
91,Dr. Pedro Blugerman,1900-01-01,DOBLE BACTERIANA,10
91,Dr. Pedro Blugerman,1900-01-01,DOBLE VIRAL,19
91,Dr. Pedro Blugerman,1900-01-01,HPV,10
45,Dr. Saul Calmanash,1900-01-01,PENTAVALENTE,2
45,Dr. Saul Calmanash,1900-01-01,ANTI GRIPAL,70
45,Dr. Saul Calmanash,1900-01-01,DPT,2
45,Dr. Saul Calmanash,1900-01-01,DPT (a),6
45,Dr. Saul Calmanash,1900-01-01,HPV,40
45,Dr. Saul Calmanash,1900-01-01,NEUMOCOCICA NO CONJUGADA,5
32,Dr. Manuel Cassuso,1900-01-01,HEPATITIS B,2
32,Dr. Manuel Cassuso,1900-01-01,ROTAVIRUS,9
32,Dr. Manuel Cassuso,1900-01-01,PENTAVALENTE,14
32,Dr. Manuel Cassuso,1900-01-01,NEUMOCOCICA CONJUGADA,15
32,Dr. Manuel Cassuso,1900-01-01,TRIPLE VIRAL,1
32,Dr. Manuel Cassuso,1900-01-01,ANTI GRIPAL,42
32,Dr. Manuel Cassuso,1900-01-01,HEPATITIS A,6
32,Dr. Manuel Cassuso,1900-01-01,FIEBRE AMARILLA,1
32,Dr. Manuel Cassuso,1900-01-01,DPT,7
32,Dr. Manuel Cassuso,1900-01-01,DPT (a),11
32,Dr. Manuel Cassuso,1900-01-01,DOBLE BACTERIANA,4
32,Dr. Manuel Cassuso,1900-01-01,HPV,12
48,Dr. Jose de los Reyes Vidal,1900-01-01,HEPATITIS B,3
48,Dr. Jose de los Reyes Vidal,1900-01-01,SALK,10
48,Dr. Jose de los Reyes Vidal,1900-01-01,ROTAVIRUS,3
48,Dr. Jose de los Reyes Vidal,1900-01-01,PENTAVALENTE,7
48,Dr. Jose de los Reyes Vidal,1900-01-01,NEUMOCOCICA CONJUGADA,8
48,Dr. Jose de los Reyes Vidal,1900-01-01,TRIPLE VIRAL,7
48,Dr. Jose de los Reyes Vidal,1900-01-01,ANTI GRIPAL,30
48,Dr. Jose de los Reyes Vidal,1900-01-01,HEPATITIS A,2
48,Dr. Jose de los Reyes Vidal,1900-01-01,MENINGOCOC.,11
48,Dr. Jose de los Reyes Vidal,1900-01-01,DPT,5
48,Dr. Jose de los Reyes Vidal,1900-01-01,ANTI GRIPAL,6
48,Dr. Jose de los Reyes Vidal,1900-01-01,HPV,6
48,Dr. Jose de los Reyes Vidal,1900-01-01,NEUMOCOCICA NO CONJUGADA,25
51,Dr. Juan Chercoff,1900-01-01,HEPATITIS B,1
51,Dr. Juan Chercoff,1900-01-01,ANTI GRIPAL,40
51,Dr. Juan Chercoff,1900-01-01,HPV,1
73,San Marcos,1900-01-01,HEPATITIS B,1
73,San Marcos,1900-01-01,ROTAVIRUS,4
73,San Marcos,1900-01-01,PENTAVALENTE,15
73,San Marcos,1900-01-01,NEUMOCOCICA CONJUGADA,17
73,San Marcos,1900-01-01,TRIPLE VIRAL,11
73,San Marcos,1900-01-01,ANTI GRIPAL,96
73,San Marcos,1900-01-01,HEPATITIS A,3
73,San Marcos,1900-01-01,VARICELA,7
73,San Marcos,1900-01-01,MENINGOCOC.,10
73,San Marcos,1900-01-01,DPT,6
73,San Marcos,1900-01-01,DPT (a),8
73,San Marcos,1900-01-01,DOBLE BACTERIANA,3
73,San Marcos,1900-01-01,HPV,10
73,San Marcos,1900-01-01,NEUMOCOCICA NO CONJUGADA,5
38,Dr. JC Benitez Suarez,1900-01-01,HEPATITIS B,10
38,Dr. JC Benitez Suarez,1900-01-01,ROTAVIRUS,8
38,Dr. JC Benitez Suarez,1900-01-01,PENTAVALENTE,5
38,Dr. JC Benitez Suarez,1900-01-01,NEUMOCOCICA CONJUGADA,8
38,Dr. JC Benitez Suarez,1900-01-01,TRIPLE VIRAL,4
38,Dr. JC Benitez Suarez,1900-01-01,ANTI GRIPAL,5
38,Dr. JC Benitez Suarez,1900-01-01,FIEBRE AMARILLA,6
38,Dr. JC Benitez Suarez,1900-01-01,DPT (a),10
38,Dr. JC Benitez Suarez,1900-01-01,DOBLE VIRAL,4
38,Dr. JC Benitez Suarez,1900-01-01,HPV,20
38,Dr. JC Benitez Suarez,1900-01-01,NEUMOCOCICA NO CONJUGADA,3
38,Dr. JC Benitez Suarez,1900-01-01,MENACTRA,4
10000,Dr. Anibal Malvido,1900-01-01,HEPATITIS B,4
10000,Dr. Anibal Malvido,1900-01-01,SALK,27
10000,Dr. Anibal Malvido,1900-01-01,ROTAVIRUS,5
10000,Dr. Anibal Malvido,1900-01-01,NEUMOCOCICA CONJUGADA,14
10000,Dr. Anibal Malvido,1900-01-01,TRIPLE VIRAL,30
10000,Dr. Anibal Malvido,1900-01-01,ANTI GRIPAL,110
10000,Dr. Anibal Malvido,1900-01-01,HEPATITIS A,8
10000,Dr. Anibal Malvido,1900-01-01,VARICELA,7
10000,Dr. Anibal Malvido,1900-01-01,MENINGOCOC.,13
10000,Dr. Anibal Malvido,1900-01-01,FIEBRE AMARILLA,8
